,Id,No,Si,departamento,habilitados,nomarcados,nombre,nulos,total votos,validos
730,03043,1835,3251,ATLANTICO,22784,17,SABANAGRANDE,29,5132,5086
731,03046,4663,12851,ATLANTICO,64908,421,SABANALARGA,142,18077,17514
732,03052,23487,33765,ATLANTICO,264289,226,SOLEDAD,307,57785,57252
733,03055,585,1837,ATLANTICO,9555,3,SUAN,3,2428,2422
734,03058,898,1888,ATLANTICO,9481,17,TUBARA,16,2819,2786
735,03061,489,1677,ATLANTICO,7497,14,USIACURI,15,2195,2166
736,09004,4766,1961,CALDAS,18854,134,AGUADAS,174,7035,6727
737,09007,7430,3356,CALDAS,27896,153,ANSERMA,270,11209,10786
738,09013,2409,1573,CALDAS,11540,86,ARANZAZU,123,4191,3982
739,09022,2105,1514,CALDAS,10118,219,BELALCAZAR,52,3890,3619
740,09034,10543,6185,CALDAS,43763,162,CHINCHINA,315,17205,16728
741,09037,1783,1365,CALDAS,9343,71,FILADELFIA,62,3281,3148
742,09001,76961,74140,CALDAS,323102,734,MANIZALES,2505,154340,151101
743,09055,3146,1773,CALDAS,15465,82,MANZANARES,91,5092,4919
744,09058,1133,514,CALDAS,6840,23,MARMATO,41,1711,1647
745,09061,2427,1452,CALDAS,11445,101,MARQUETALIA,93,4073,3879
746,09067,391,387,CALDAS,2658,21,MARULANDA,32,831,778
747,09076,4191,2283,CALDAS,19307,101,NEIRA,168,6743,6474
748,09078,1179,906,CALDAS,5865,36,NORCASIA,51,2172,2085
749,09079,2727,1548,CALDAS,12064,62,PACORA,76,4413,4275
750,09082,2513,1867,CALDAS,14755,34,PALESTINA,51,4465,4380
751,09085,3959,1880,CALDAS,16734,198,PENSILVANIA,191,6228,5839
752,09103,8402,6070,CALDAS,37633,205,RIOSUCIO,399,15076,14472
753,09106,2021,959,CALDAS,10761,35,RISARALDA,49,3064,2980
754,09109,3021,2096,CALDAS,15660,173,SALAMINA,86,5376,5117
755,09115,3513,2814,CALDAS,16191,156,SAMANA,209,6692,6327
756,09124,4985,2408,CALDAS,21254,141,SUPIA,349,7883,7393
757,09127,1735,1249,CALDAS,8262,44,VICTORIA,51,3079,2984
758,09130,9806,7470,CALDAS,37945,130,VILLAMARIA,330,17736,17276
759,09133,3737,1373,CALDAS,12839,38,VITERBO,56,5204,5110
760,05004,1874,4307,BOLIVAR,15748,61,ACHI,87,6329,6181
761,05005,229,1690,BOLIVAR,5625,8,ARENAL,23,1950,1919
762,05007,3642,6030,BOLIVAR,51077,50,ARJONA,63,9785,9672
763,05013,1490,2140,BOLIVAR,17670,48,CALAMAR,37,3715,3630
764,05014,732,1878,BOLIVAR,6076,17,CANTAGALLO,44,2671,2610
765,05001,64735,81500,BOLIVAR,732774,688,CARTAGENA,518,147441,146235
766,05015,856,2082,BOLIVAR,9346,29,CICUCO,21,2988,2938
767,05018,590,1146,BOLIVAR,10304,19,CLEMENCIA,17,1772,1736
768,05016,1001,3612,BOLIVAR,13053,66,CORDOBA,43,4722,4613
769,05028,9966,16478,BOLIVAR,93554,206,MAGANGUE,261,26911,26444
770,05031,1222,2819,BOLIVAR,19421,48,MAHATES,32,4121,4041
771,05037,919,1361,BOLIVAR,8814,33,MARGARITA,13,2326,2280
772,05043,3036,5198,BOLIVAR,34934,59,MOMPOS,68,8361,8234
773,05041,395,1652,BOLIVAR,8357,35,MONTECRISTO,17,2099,2047
774,05044,2206,1936,BOLIVAR,10842,34,MORALES,39,4215,4142
775,05050,177,969,BOLIVAR,3698,9,NOROSI,14,1169,1146
776,05059,1885,2973,BOLIVAR,16205,49,PINILLOS,41,4948,4858
777,05063,323,1092,BOLIVAR,4492,4,REGIDOR,18,1437,1415
778,05065,639,1488,BOLIVAR,5875,20,RIOVIEJO,30,2177,2127
779,05097,1783,1753,BOLIVAR,11953,43,SIMITI,73,3652,3536
780,05106,324,1888,BOLIVAR,7990,10,SOPLAVIENTO,20,2242,2212
781,05118,3957,5927,BOLIVAR,58808,29,TURBACO,41,9954,9884
782,05121,781,1728,BOLIVAR,13769,17,TURBANA,17,2543,2509
783,05124,763,1181,BOLIVAR,15014,16,VILLANUEVA,14,1974,1944
784,05127,507,3140,BOLIVAR,8695,34,ZAMBRANO,46,3727,3647
785,17004,485,1568,CHOCO,8345,33,ACANDI,19,2105,2053
786,17007,196,2264,CHOCO,8376,12,BAGADO,46,2518,2460
787,17014,382,1238,CHOCO,4109,2,CERTEGUI,87,1709,1620
788,17013,863,2296,CHOCO,10526,45,CONDOTO,140,3344,3159
789,17019,1679,3990,CHOCO,21319,88,ISTMINA,155,5912,5669
790,17022,144,580,CHOCO,3049,13,JURADO,7,744,724
791,17025,435,2128,CHOCO,7605,40,LLORO,63,2666,2563
792,17028,423,1212,CHOCO,5232,30,NOVITA,74,1739,1635
793,17031,103,1416,CHOCO,5413,12,NUQUI,12,1543,1519
794,17001,7159,20260,CHOCO,80380,308,QUIBDO,795,28522,27419
795,17034,345,3462,CHOCO,13524,36,RIOSUCIO,36,3879,3807
796,17040,88,618,CHOCO,2467,17,SIPI,26,749,706
797,17043,1238,2830,CHOCO,12777,56,TADO,157,4281,4068
798,17048,736,1426,CHOCO,8348,26,UNGUIA,16,2204,2162
799,31004,1886,1804,VALLE,11192,41,ALCALA,69,3800,3690
800,31007,3219,3505,VALLE,19548,40,ANDALUCIA,101,6865,6724
801,31010,3609,1667,VALLE,19269,49,ANSERMANUEVO,80,5405,5276
802,31013,983,923,VALLE,6426,19,ARGELIA,30,1955,1906
803,31016,2759,2065,VALLE,13389,65,BOLIVAR,75,4964,4824
804,31019,17670,42565,VALLE,219150,629,BUENAVENTURA,1525,62389,60235
805,31022,20572,20956,VALLE,100078,202,BUGA,551,42281,41528
806,31025,2934,3977,VALLE,19020,54,BUGALAGRANDE,136,7101,6911
807,31028,6106,3886,VALLE,28321,143,CAICEDONIA,186,10321,9992
808,31001,269502,319949,VALLE,1637938,2298,CALI,4496,596245,589451
809,31031,12525,10898,VALLE,68548,136,CANDELARIA,440,23999,23423
810,31034,24101,14845,VALLE,111785,222,CARTAGO,554,39722,38946
811,31037,5858,4666,VALLE,35005,80,DAGUA,150,10754,10524
812,31055,7906,10354,VALLE,50135,219,FLORIDA,347,18826,18260
813,31058,3263,3182,VALLE,16309,75,GINEBRA,99,6619,6445
814,31061,4555,5786,VALLE,27420,61,GUACARI,184,10586,10341
815,31064,15665,18060,VALLE,96350,161,JAMUNDI,518,34404,33725
816,31076,1970,1579,VALLE,11185,27,OBANDO,81,3657,3549
817,31079,45431,54278,VALLE,261731,509,PALMIRA,1162,101380,99709
818,31082,7263,7574,VALLE,39766,120,PRADERA,258,15215,14837
819,31085,2574,1777,VALLE,14911,38,RESTREPO,58,4447,4351
820,31088,3065,2103,VALLE,15859,44,RIOFRIO,98,5310,5168
821,31091,6372,4631,VALLE,28313,56,ROLDANILLO,115,11174,11003
822,31097,6231,6589,VALLE,37835,157,SEVILLA,335,13312,12820
823,31100,2422,1383,VALLE,12667,44,TORO,77,3926,3805
824,31103,3296,1960,VALLE,15793,60,TRUJILLO,85,5401,5256
825,31106,32877,27738,VALLE,157134,436,TULUA,1001,62052,60615
826,31109,712,909,VALLE,4636,25,ULLOA,28,1674,1621
827,31112,1650,963,VALLE,7989,35,VERSALLES,38,2686,2613
828,31115,1554,1812,VALLE,10404,36,VIJES,35,3437,3366
829,31118,2608,2358,VALLE,14310,33,YOTOCO,61,5060,4966
830,31121,16252,18095,VALLE,96839,171,YUMBO,470,34988,34347
831,31124,6580,6632,VALLE,36664,67,ZARZAL,263,13542,13212
832,40001,15191,8159,ARAUCA,67929,139,ARAUCA,447,23936,23350
833,40010,2289,7440,ARAUCA,27274,150,ARAUQUITA,234,10113,9729
834,40017,1063,2338,ARAUCA,10912,58,FORTUL,187,3646,3401
835,40025,5168,4457,ARAUCA,31702,131,SARAVENA,335,10091,9625
836,40005,5267,5407,ARAUCA,31607,131,TAME,263,11068,10674
837,12075,18389,8179,CESAR,65630,138,AGUACHICA,430,27136,26568
838,12170,1793,2004,CESAR,14110,36,ASTREA,40,3873,3797
839,12180,1787,2753,CESAR,14502,44,BECERRIL,58,4642,4540
840,12200,3593,4979,CESAR,26471,100,BOSCONIA,109,8781,8572
841,12300,2834,3327,CESAR,23597,30,CHIMICHAGUA,95,6286,6161
842,12375,2666,3850,CESAR,20688,85,CHIRIGUANA,97,6698,6516
843,12225,2952,4286,CESAR,24745,64,CURUMANI,109,7411,7238
844,12450,1777,1609,CESAR,10255,26,GAMARRA,26,3438,3386
845,12525,560,608,CESAR,3867,25,GONZALEZ,44,1237,1168
846,12650,1943,2874,CESAR,14163,57,PAILITAS,149,5023,4817
847,12700,2410,2222,CESAR,13460,56,PELAYA,106,4794,4632
848,12900,892,1859,CESAR,10017,27,TAMALAMEQUE,60,2838,2751
849,12001,41843,44788,CESAR,279165,379,VALLEDUPAR,898,87908,86631
